2020-10-28,MS,Inocência,500440.0,118,3
2020-10-28,MS,Itaporã,500450.0,372,8
2020-10-28,MS,Itaquiraí,500460.0,317,8
2020-10-28,MS,Ivinhema,500470.0,382,9
2020-10-28,MS,Japorã,500480.0,7,1
2020-10-28,MS,Jaraguari,500490.0,39,0
2020-10-28,MS,Jardim,500500.0,326,9
2020-10-28,MS,Jateí,500510.0,54,0
2020-10-28,MS,Juti,500515.0,223,0
2020-10-28,MS,Ladário,500520.0,955,24
2020-10-28,MS,Laguna Carapã,500525.0,48,1
2020-10-28,MS,Maracaju,500540.0,530,7
2020-10-28,MS,Miranda,500560.0,1311,30
2020-10-28,MS,Mundo Novo,500568.0,241,4
2020-10-28,MS,Naviraí,500570.0,1134,32
2020-10-28,MS,Nioaque,500580.0,327,5
2020-10-28,MS,Nova Alvorada do Sul,500600.0,566,8
2020-10-28,MS,Nova Andradina,500620.0,552,15
2020-10-28,MS,Novo Horizonte do Sul,500625.0,22,0
2020-10-28,MS,Paraíso das Águas,500627.0,81,3
2020-10-28,MS,Paranaíba,500630.0,835,19
2020-10-28,MS,Paranhos,500635.0,64,2
2020-10-28,MS,Pedro Gomes,500640.0,42,1
2020-10-28,MS,Ponta Porã,500660.0,1248,36
2020-10-28,MS,Porto Murtinho,500690.0,222,6
2020-10-28,MS,Ribas do Rio Pardo,500710.0,195,1
2020-10-28,MS,Rio Brilhante,500720.0,1216,17
2020-10-28,MS,Rio Negro,500730.0,61,3
2020-10-28,MS,Rio Verde de Mato Grosso,500740.0,263,10
2020-10-28,MS,Rochedo,500750.0,158,0
2020-10-28,MS,Santa Rita do Pardo,500755.0,54,0
2020-10-28,MS,São Gabriel do Oeste,500769.0,1046,13
2020-10-28,MS,Sete Quedas,500770.0,67,2
2020-10-28,MS,Selvíria,500780.0,50,0
2020-10-28,MS,Sidrolândia,500790.0,2118,29
2020-10-28,MS,Sonora,500793.0,327,5
2020-10-28,MS,Tacuru,500795.0,307,2
2020-10-28,MS,Taquarussu,500797.0,58,2
2020-10-28,MS,Terenos,500800.0,320,12
2020-10-28,MS,Três Lagoas,500830.0,2850,41
2020-10-28,MS,Vicentina,500840.0,129,5
2020-10-28,MT,Acorizal,510010.0,189,7
2020-10-28,MT,Água Boa,510020.0,794,18
2020-10-28,MT,Alta Floresta,510025.0,1531,25
2020-10-28,MT,Alto Araguaia,510030.0,405,8
2020-10-28,MT,Alto Boa Vista,510035.0,94,3
2020-10-28,MT,Alto Garças,510040.0,287,11
2020-10-28,MT,Alto Paraguai,510050.0,288,9
2020-10-28,MT,Alto Taquari,510060.0,359,6
2020-10-28,MT,Apiacás,510080.0,59,1
2020-10-28,MT,Araguaiana,510100.0,58,2
2020-10-28,MT,Araguainha,510120.0,4,0
2020-10-28,MT,Araputanga,510125.0,577,7
2020-10-28,MT,Arenápolis,510130.0,412,6
2020-10-28,MT,Aripuanã,510140.0,776,15
2020-10-28,MT,Barão de Melgaço,510160.0,123,6
2020-10-28,MT,Barra do Bugres,510170.0,1035,21
2020-10-28,MT,Barra do Garças,510180.0,2589,105
2020-10-28,MT,Bom Jesus do Araguaia,510185.0,148,0
2020-10-28,MT,Brasnorte,510190.0,306,1
2020-10-28,MT,Cáceres,510250.0,3471,114
2020-10-28,MT,Campinápolis,510260.0,450,15
2020-10-28,MT,Campo Novo do Parecis,510263.0,2882,29
2020-10-28,MT,Campo Verde,510267.0,2514,45
2020-10-28,MT,Campos de Júlio,510268.0,429,6
2020-10-28,MT,Canabrava do Norte,510269.0,60,2
2020-10-28,MT,Canarana,510270.0,788,16
2020-10-28,MT,Carlinda,510279.0,129,8
2020-10-28,MT,Castanheira,510285.0,98,2
2020-10-28,MT,Chapada dos Guimarães,510300.0,403,19
2020-10-28,MT,Cláudia,510305.0,513,4
2020-10-28,MT,Cocalinho,510310.0,142,4
2020-10-28,MT,Colíder,510320.0,1549,32
2020-10-28,MT,Colniza,510325.0,328,5
2020-10-28,MT,Comodoro,510330.0,394,6
2020-10-28,MT,Confresa,510335.0,955,23
2020-10-28,MT,Conquista D'Oeste,510336.0,71,1
2020-10-28,MT,Cotriguaçu,510337.0,42,2
2020-10-28,MT,Cuiabá,510340.0,28795,1016
2020-10-28,MT,Curvelândia,510343.0,128,5
2020-10-28,MT,Denise,510345.0,182,4
2020-10-28,MT,Diamantino,510350.0,631,17
2020-10-28,MT,Dom Aquino,510360.0,201,9
2020-10-28,MT,Feliz Natal,510370.0,315,7
2020-10-28,MT,Figueirópolis D'Oeste,510380.0,62,1
2020-10-28,MT,Gaúcha do Norte,510385.0,373,14
2020-10-28,MT,General Carneiro,510390.0,374,11
2020-10-28,MT,Glória D'Oeste,510395.0,19,0
2020-10-28,MT,Guarantã do Norte,510410.0,1012,17
2020-10-28,MT,Guiratinga,510420.0,118,4
2020-10-28,MT,Indiavaí,510450.0,53,4
2020-10-28,MT,Ipiranga do Norte,510452.0,400,2
2020-10-28,MT,Itanhangá,510454.0,60,1
2020-10-28,MT,Itaúba,510455.0,98,4
2020-10-28,MT,Itiquira,510460.0,93,3
2020-10-28,MT,Jaciara,510480.0,1598,36
2020-10-28,MT,Jangada,510490.0,220,10
2020-10-28,MT,Jauru,510500.0,116,4
2020-10-28,MT,Juara,510510.0,567,9
2020-10-28,MT,Juína,510515.0,1022,38
2020-10-28,MT,Juruena,510517.0,338,4
2020-10-28,MT,Juscimeira,510520.0,294,15
2020-10-28,MT,Lambari D'Oeste,510523.0,126,1
2020-10-28,MT,Lucas do Rio Verde,510525.0,5873,62
2020-10-28,MT,Luciara,510530.0,32,0
2020-10-28,MT,Vila Bela da Santíssima Trindade,510550.0,1061,22
2020-10-28,MT,Marcelândia,510558.0,396,7
2020-10-28,MT,Matupá,510560.0,747,8
2020-10-28,MT,Mirassol d'Oeste,510562.0,1200,30
2020-10-28,MT,Nobres,510590.0,498,18
2020-10-28,MT,Nortelândia,510600.0,220,7
2020-10-28,MT,Nossa Senhora do Livramento,510610.0,533,10
2020-10-28,MT,Nova Bandeirantes,510615.0,260,5
2020-10-28,MT,Nova Nazaré,510617.0,94,2
2020-10-28,MT,Nova Lacerda,510618.0,164,4
2020-10-28,MT,Nova Santa Helena,510619.0,197,6
2020-10-28,MT,Nova Brasilândia,510620.0,81,3
2020-10-28,MT,Nova Canaã do Norte,510621.0,244,7
2020-10-28,MT,Nova Mutum,510622.0,2849,39
2020-10-28,MT,Nova Olímpia,510623.0,438,15
2020-10-28,MT,Nova Ubiratã,510624.0,314,7
2020-10-28,MT,Nova Xavantina,510625.0,623,16
2020-10-28,MT,Novo Mundo,510626.0,220,7
2020-10-28,MT,Novo Horizonte do Norte,510627.0,52,0
2020-10-28,MT,Novo São Joaquim,510628.0,160,4
2020-10-28,MT,Paranaíta,510629.0,437,6
2020-10-28,MT,Paranatinga,510630.0,1617,31
2020-10-28,MT,Novo Santo Antônio,510631.0,70,0
2020-10-28,MT,Pedra Preta,510637.0,710,24
2020-10-28,MT,Peixoto de Azevedo,510642.0,1390,40
2020-10-28,MT,Planalto da Serra,510645.0,64,0
2020-10-28,MT,Poconé,510650.0,814,30
2020-10-28,MT,Pontal do Araguaia,510665.0,287,7
2020-10-28,MT,Ponte Branca,510670.0,42,3
2020-10-28,MT,Pontes e Lacerda,510675.0,1480,54
2020-10-28,MT,Porto Alegre do Norte,510677.0,77,0
2020-10-28,MT,Porto dos Gaúchos,510680.0,144,1
2020-10-28,MT,Porto Esperidião,510682.0,567,29
2020-10-28,MT,Porto Estrela,510685.0,126,2
2020-10-28,MT,Poxoréu,510700.0,528,15
2020-10-28,MT,Primavera do Leste,510704.0,4919,95
2020-10-28,MT,Querência,510706.0,974,18
2020-10-28,MT,São José dos Quatro Marcos,510710.0,1006,26
2020-10-28,MT,Reserva do Cabaçal,510715.0,38,2
2020-10-28,MT,Ribeirão Cascalheira,510718.0,329,13
2020-10-28,MT,Ribeirãozinho,510719.0,24,1
2020-10-28,MT,Rio Branco,510720.0,112,0
2020-10-28,MT,Santa Carmem,510724.0,207,2
2020-10-28,MT,Santo Afonso,510726.0,124,6
2020-10-28,MT,São José do Povo,510729.0,82,2
2020-10-28,MT,São José do Rio Claro,510730.0,573,5
2020-10-28,MT,São José do Xingu,510735.0,86,5
2020-10-28,MT,São Pedro da Cipa,510740.0,237,11
2020-10-28,MT,Rondolândia,510757.0,78,0
2020-10-28,MT,Rondonópolis,510760.0,10542,335
2020-10-28,MT,Rosário Oeste,510770.0,418,14
2020-10-28,MT,Santa Cruz do Xingu,510774.0,37,0
2020-10-28,MT,Salto do Céu,510775.0,23,1
2020-10-28,MT,Santa Rita do Trivelato,510776.0,32,1
2020-10-28,MT,Santa Terezinha,510777.0,97,5
2020-10-28,MT,Santo Antônio do Leste,510779.0,142,5
2020-10-28,MT,Santo Antônio do Leverger,510780.0,315,17
2020-10-28,MT,São Félix do Araguaia,510785.0,412,9
2020-10-28,MT,Sapezal,510787.0,1877,20
2020-10-28,MT,Serra Nova Dourada,510788.0,17,1
2020-10-28,MT,Sinop,510790.0,7070,125
2020-10-28,MT,Sorriso,510792.0,6284,99
2020-10-28,MT,Tabaporã,510794.0,363,6
2020-10-28,MT,Tangará da Serra,510795.0,5674,75
2020-10-28,MT,Tapurah,510800.0,704,10
2020-10-28,MT,Terra Nova do Norte,510805.0,264,6
2020-10-28,MT,Tesouro,510810.0,17,4
2020-10-28,MT,Torixoréu,510820.0,75,1
2020-10-28,MT,União do Sul,510830.0,106,1
2020-10-28,MT,Vale de São Domingos,510835.0,40,2
2020-10-28,MT,Várzea Grande,510840.0,9983,481
2020-10-28,MT,Vera,510850.0,431,6
2020-10-28,MT,Vila Rica,510860.0,407,11
2020-10-28,MT,Nova Guarita,510880.0,140,5
2020-10-28,MT,Nova Marilândia,510885.0,127,4
2020-10-28,MT,Nova Maringá,510890.0,67,1
2020-10-28,MT,Nova Monte Verde,510895.0,110,1
2020-10-28,PA,Abaetetuba,150010.0,3303,115
2020-10-28,PA,Abel Figueiredo,150013.0,402,2
2020-10-28,PA,Acará,150020.0,812,13
2020-10-28,PA,Afuá,150030.0,2233,11
2020-10-28,PA,Água Azul do Norte,150034.0,750,0
2020-10-28,PA,Alenquer,150040.0,1464,30
2020-10-28,PA,Almeirim,150050.0,267,18
2020-10-28,PA,Altamira,150060.0,4611,124
2020-10-28,PA,Anajás,150070.0,602,11
2020-10-28,PA,Ananindeua,150080.0,8745,370
2020-10-28,PA,Anapu,150085.0,989,23
2020-10-28,PA,Augusto Corrêa,150090.0,1367,20
2020-10-28,PA,Aurora do Pará,150095.0,662,8
2020-10-28,PA,Aveiro,150100.0,445,5
2020-10-28,PA,Bagre,150110.0,401,10
2020-10-28,PA,Baião,150120.0,405,13
2020-10-28,PA,Bannach,150125.0,112,2
2020-10-28,PA,Barcarena,150130.0,4484,113
2020-10-28,PA,Belém,150140.0,42895,2240
2020-10-28,PA,Belterra,150145.0,555,14
2020-10-28,PA,Benevides,150150.0,1868,48
2020-10-28,PA,Bom Jesus do Tocantins,150157.0,405,4
2020-10-28,PA,Bonito,150160.0,267,9
2020-10-28,PA,Bragança,150170.0,2442,94
2020-10-28,PA,Brasil Novo,150172.0,760,16
2020-10-28,PA,Brejo Grande do Araguaia,150175.0,514,2
2020-10-28,PA,Breu Branco,150178.0,307,21
2020-10-28,PA,Breves,150180.0,2713,86
2020-10-28,PA,Bujaru,150190.0,646,23
2020-10-28,PA,Cachoeira do Piriá,150195.0,531,3
2020-10-28,PA,Cachoeira do Arari,150200.0,305,13
2020-10-28,PA,Cametá,150210.0,4980,100
2020-10-28,PA,Canaã dos Carajás,150215.0,4168,46
2020-10-28,PA,Capanema,150220.0,1319,64
2020-10-28,PA,Capitão Poço,150230.0,916,40
2020-10-28,PA,Castanhal,150240.0,2498,189
2020-10-28,PA,Chaves,150250.0,183,1
2020-10-28,PA,Colares,150260.0,95,11
2020-10-28,PA,Conceição do Araguaia,150270.0,1771,20
2020-10-28,PA,Concórdia do Pará,150275.0,1237,18
2020-10-28,PA,Cumaru do Norte,150276.0,504,5
2020-10-28,PA,Curionópolis,150277.0,1501,17
2020-10-28,PA,Curralinho,150280.0,440,19
2020-10-28,PA,Curuá,150285.0,737,4
2020-10-28,PA,Curuçá,150290.0,1756,56
2020-10-28,PA,Dom Eliseu,150293.0,1013,12
2020-10-28,PA,Eldorado do Carajás,150295.0,311,7
2020-10-28,PA,Faro,150300.0,407,0
2020-10-28,PA,Floresta do Araguaia,150304.0,345,6
2020-10-28,PA,Garrafão do Norte,150307.0,899,6
2020-10-28,PA,Goianésia do Pará,150309.0,192,13
2020-10-28,PA,Gurupá,150310.0,1390,9
2020-10-28,PA,Igarapé-Açu,150320.0,787,27
2020-10-28,PA,Igarapé-Miri,150330.0,1251,43
2020-10-28,PA,Inhangapi,150340.0,78,5
2020-10-28,PA,Ipixuna do Pará,150345.0,634,23
2020-10-28,PA,Irituia,150350.0,703,13
2020-10-28,PA,Itaituba,150360.0,6523,99
2020-10-28,PA,Itupiranga,150370.0,612,31
2020-10-28,PA,Jacareacanga,150375.0,1598,14
2020-10-28,PA,Jacundá,150380.0,877,21
2020-10-28,PA,Juruti,150390.0,2349,71
2020-10-28,PA,Limoeiro do Ajuru,150400.0,869,26
2020-10-28,PA,Mãe do Rio,150405.0,637,29
2020-10-28,PA,Magalhães Barata,150410.0,195,12
2020-10-28,PA,Marabá,150420.0,8637,206
2020-10-28,PA,Maracanã,150430.0,286,16
2020-10-28,PA,Marapanim,150440.0,622,20
2020-10-28,PA,Marituba,150442.0,1210,71
2020-10-28,PA,Medicilândia,150445.0,1835,16
2020-10-28,PA,Melgaço,150450.0,390,11
2020-10-28,PA,Mocajuba,150460.0,1384,24
2020-10-28,PA,Moju,150470.0,1273,34
2020-10-28,PA,Mojuí dos Campos,150475.0,470,14
2020-10-28,PA,Monte Alegre,150480.0,1572,27
2020-10-28,PA,Muaná,150490.0,365,19
2020-10-28,PA,Nova Esperança do Piriá,150495.0,940,6
2020-10-28,PA,Nova Ipixuna,150497.0,332,10
2020-10-28,PA,Nova Timboteua,150500.0,444,2
2020-10-28,PA,Novo Progresso,150503.0,888,14
2020-10-28,PA,Novo Repartimento,150506.0,423,32
2020-10-28,PA,Óbidos,150510.0,2717,47
2020-10-28,PA,Oeiras do Pará,150520.0,683,24
2020-10-28,PA,Oriximiná,150530.0,4578,58
2020-10-28,PA,Ourém,150540.0,364,4
2020-10-28,PA,Ourilândia do Norte,150543.0,3004,9
2020-10-28,PA,Pacajá,150548.0,926,12
2020-10-28,PA,Palestina do Pará,150549.0,347,4
2020-10-28,PA,Paragominas,150550.0,3566,99
2020-10-28,PA,Parauapebas,150553.0,27237,194
2020-10-28,PA,Pau D'Arco,150555.0,313,4
2020-10-28,PA,Peixe-Boi,150560.0,189,2
2020-10-28,PA,Piçarra,150563.0,206,3
2020-10-28,PA,Placas,150565.0,519,4
2020-10-28,PA,Ponta de Pedras,150570.0,992,12
2020-10-28,PA,Portel,150580.0,1883,50
2020-10-28,PA,Porto de Moz,150590.0,995,26
2020-10-28,PA,Prainha,150600.0,581,24
2020-10-28,PA,Primavera,150610.0,356,9
2020-10-28,PA,Quatipuru,150611.0,403,10
2020-10-28,PA,Redenção,150613.0,4018,57
2020-10-28,PA,Rio Maria,150616.0,1004,10
2020-10-28,PA,Rondon do Pará,150618.0,570,34
2020-10-28,PA,Rurópolis,150619.0,1553,11
2020-10-28,PA,Salinópolis,150620.0,552,33
2020-10-28,PA,Salvaterra,150630.0,501,18
2020-10-28,PA,Santa Bárbara do Pará,150635.0,351,13
2020-10-28,PA,Santa Cruz do Arari,150640.0,148,8
2020-10-28,PA,Santa Izabel do Pará,150650.0,613,38
2020-10-28,PA,Santa Luzia do Pará,150655.0,960,12
2020-10-28,PA,Santa Maria das Barreiras,150658.0,364,2
2020-10-28,PA,Santa Maria do Pará,150660.0,529,19
2020-10-28,PA,Santana do Araguaia,150670.0,1600,9
2020-10-28,PA,Santarém,150680.0,10624,214
2020-10-28,PA,Santarém Novo,150690.0,247,4
2020-10-28,PA,Santo Antônio do Tauá,150700.0,389,24
2020-10-28,PA,São Caetano de Odivelas,150710.0,516,18
2020-10-28,PA,São Domingos do Araguaia,150715.0,1115,14
2020-10-28,PA,São Domingos do Capim,150720.0,315,9
2020-10-28,PA,São Félix do Xingu,150730.0,2156,17
2020-10-28,PA,São Francisco do Pará,150740.0,148,7
2020-10-28,PA,São Geraldo do Araguaia,150745.0,593,18
2020-10-28,PA,São João da Ponta,150746.0,48,3
2020-10-28,PA,São João de Pirabas,150747.0,221,21
2020-10-28,PA,São João do Araguaia,150750.0,35,7
2020-10-28,PA,São Miguel do Guamá,150760.0,1482,35
2020-10-28,PA,São Sebastião da Boa Vista,150770.0,426,11
2020-10-28,PA,Sapucaia,150775.0,215,4
2020-10-28,PA,Senador José Porfírio,150780.0,617,15
2020-10-28,PA,Soure,150790.0,414,13
2020-10-28,PA,Tailândia,150795.0,2234,36
2020-10-28,PA,Terra Alta,150796.0,302,10
2020-10-28,PA,Terra Santa,150797.0,405,9
2020-10-28,PA,Tomé-Açu,150800.0,1017,47
2020-10-28,PA,Tracuateua,150803.0,549,16
2020-10-28,PA,Trairão,150805.0,366,4
2020-10-28,PA,Tucumã,150808.0,2830,31
2020-10-28,PA,Tucuruí,150810.0,2024,116
2020-10-28,PA,Ulianópolis,150812.0,832,16
2020-10-28,PA,Uruará,150815.0,1213,15
2020-10-28,PA,Vigia,150820.0,548,32
2020-10-28,PA,Viseu,150830.0,1099,21
2020-10-28,PA,Vitória do Xingu,150835.0,1039,21
2020-10-28,PA,Xinguara,150840.0,2587,26
2020-10-28,PB,Água Branca,250010.0,157,2
2020-10-28,PB,Aguiar,250020.0,35,0
2020-10-28,PB,Alagoa Grande,250030.0,1667,29
2020-10-28,PB,Alagoa Nova,250040.0,393,9
2020-10-28,PB,Alagoinha,250050.0,1055,12
2020-10-28,PB,Alcantil,250053.0,79,0
2020-10-28,PB,Algodão de Jandaíra,250057.0,31,0
2020-10-28,PB,Alhandra,250060.0,688,18
2020-10-28,PB,São João do Rio do Peixe,250070.0,432,7
2020-10-28,PB,Amparo,250073.0,18,0
2020-10-28,PB,Aparecida,250077.0,288,6
2020-10-28,PB,Araçagi,250080.0,534,6
2020-10-28,PB,Arara,250090.0,238,6
2020-10-28,PB,Araruna,250100.0,270,8
2020-10-28,PB,Areia,250110.0,527,5
2020-10-28,PB,Areia de Baraúnas,250115.0,13,0
2020-10-28,PB,Areial,250120.0,96,2
2020-10-28,PB,Aroeiras,250130.0,235,1
2020-10-28,PB,Assunção,250135.0,47,0
2020-10-28,PB,Baía da Traição,250140.0,726,7
2020-10-28,PB,Bananeiras,250150.0,447,2
2020-10-28,PB,Baraúna,250153.0,143,0
2020-10-28,PB,Barra de Santana,250157.0,102,3
2020-10-28,PB,Barra de Santa Rosa,250160.0,122,1
2020-10-28,PB,Barra de São Miguel,250170.0,74,1
2020-10-28,PB,Bayeux,250180.0,2128,114
2020-10-28,PB,Belém,250190.0,1125,16
2020-10-28,PB,Belém do Brejo do Cruz,250200.0,144,2
2020-10-28,PB,Bernardino Batista,250205.0,125,0
2020-10-28,PB,Boa Ventura,250210.0,133,2
2020-10-28,PB,Boa Vista,250215.0,143,1
2020-10-28,PB,Bom Jesus,250220.0,46,1
2020-10-28,PB,Bom Sucesso,250230.0,28,0
2020-10-28,PB,Bonito de Santa Fé,250240.0,158,4
2020-10-28,PB,Boqueirão,250250.0,529,8
2020-10-28,PB,Igaracy,250260.0,16,1
2020-10-28,PB,Borborema,250270.0,55,0
2020-10-28,PB,Brejo do Cruz,250280.0,599,9
2020-10-28,PB,Brejo dos Santos,250290.0,76,0
2020-10-28,PB,Caaporã,250300.0,995,18
2020-10-28,PB,Cabaceiras,250310.0,128,0
2020-10-28,PB,Cabedelo,250320.0,3231,78
2020-10-28,PB,Cachoeira dos Índios,250330.0,203,7
2020-10-28,PB,Cacimba de Areia,250340.0,11,0
2020-10-28,PB,Cacimba de Dentro,250350.0,359,9
2020-10-28,PB,Cacimbas,250355.0,65,2
2020-10-28,PB,Caiçara,250360.0,462,10
2020-10-28,PB,Cajazeiras,250370.0,2656,51
2020-10-28,PB,Cajazeirinhas,250375.0,36,0
2020-10-28,PB,Caldas Brandão,250380.0,331,2
2020-10-28,PB,Camalaú,250390.0,33,0
2020-10-28,PB,Campina Grande,250400.0,13752,403
2020-10-28,PB,Capim,250403.0,157,7
2020-10-28,PB,Caraúbas,250407.0,68,0
2020-10-28,PB,Carrapateira,250410.0,62,1
2020-10-28,PB,Casserengue,250415.0,417,5
2020-10-28,PB,Catingueira,250420.0,20,2
2020-10-28,PB,Catolé do Rocha,250430.0,741,17
2020-10-28,PB,Caturité,250435.0,121,1
2020-10-28,PB,Conceição,250440.0,608,7
2020-10-28,PB,Condado,250450.0,161,5
2020-10-28,PB,Conde,250460.0,877,16
2020-10-28,PB,Congo,250470.0,98,3
2020-10-28,PB,Coremas,250480.0,254,6
2020-10-28,PB,Coxixola,250485.0,61,1
2020-10-28,PB,Cruz do Espírito Santo,250490.0,619,20
2020-10-28,PB,Cubati,250500.0,89,1
2020-10-28,PB,Cuité,250510.0,315,3
2020-10-28,PB,Cuitegi,250520.0,414,10
2020-10-28,PB,Cuité de Mamanguape,250523.0,137,9
2020-10-28,PB,Curral de Cima,250527.0,83,2
2020-10-28,PB,Curral Velho,250530.0,27,0
2020-10-28,PB,Damião,250535.0,50,1
2020-10-28,PB,Desterro,250540.0,94,3
2020-10-28,PB,Vista Serrana,250550.0,41,2
2020-10-28,PB,Diamante,250560.0,302,4
2020-10-28,PB,Dona Inês,250570.0,131,3
2020-10-28,PB,Duas Estradas,250580.0,94,2
2020-10-28,PB,Emas,250590.0,65,5
2020-10-28,PB,Esperança,250600.0,772,14
2020-10-28,PB,Fagundes,250610.0,130,5
2020-10-28,PB,Frei Martinho,250620.0,21,0
2020-10-28,PB,Gado Bravo,250625.0,109,2
2020-10-28,PB,Guarabira,250630.0,4644,72
2020-10-28,PB,Gurinhém,250640.0,454,10
2020-10-28,PB,Gurjão,250650.0,49,2
2020-10-28,PB,Ibiara,250660.0,178,2
2020-10-28,PB,Imaculada,250670.0,110,0
2020-10-28,PB,Ingá,250680.0,1588,21
2020-10-28,PB,Itabaiana,250690.0,1201,24
2020-10-28,PB,Itaporanga,250700.0,1084,18
2020-10-28,PB,Itapororoca,250710.0,965,10
2020-10-28,PB,Itatuba,250720.0,365,5
2020-10-28,PB,Jacaraú,250730.0,334,9
2020-10-28,PB,Jericó,250740.0,66,3
2020-10-28,PB,João Pessoa,250750.0,32449,987
2020-10-28,PB,Juarez Távora,250760.0,436,5
2020-10-28,PB,Juazeirinho,250770.0,286,2
2020-10-28,PB,Junco do Seridó,250780.0,126,5
2020-10-28,PB,Juripiranga,250790.0,598,11
2020-10-28,PB,Juru,250800.0,207,2
2020-10-28,PB,Lagoa,250810.0,12,1
2020-10-28,PB,Lagoa de Dentro,250820.0,167,0
2020-10-28,PB,Lagoa Seca,250830.0,736,16
2020-10-28,PB,Lastro,250840.0,36,0
2020-10-28,PB,Livramento,250850.0,109,0
2020-10-28,PB,Logradouro,250855.0,179,6
2020-10-28,PB,Lucena,250860.0,525,9
2020-10-28,PB,Mãe d'Água,250870.0,23,0
2020-10-28,PB,Malta,250880.0,129,3
2020-10-28,PB,Mamanguape,250890.0,2687,42
2020-10-28,PB,Manaíra,250900.0,29,2
2020-10-28,PB,Marcação,250905.0,509,4
2020-10-28,PB,Mari,250910.0,1204,23
2020-10-28,PB,Marizópolis,250915.0,60,1
2020-10-28,PB,Massaranduba,250920.0,390,7
2020-10-28,PB,Mataraca,250930.0,246,7
2020-10-28,PB,Matinhas,250933.0,81,2
2020-10-28,PB,Mato Grosso,250937.0,21,1
2020-10-28,PB,Maturéia,250939.0,48,1
2020-10-28,PB,Mogeiro,250940.0,371,6
2020-10-28,PB,Montadas,250950.0,68,1
2020-10-28,PB,Monte Horebe,250960.0,62,0
2020-10-28,PB,Monteiro,250970.0,979,10
2020-10-28,PB,Mulungu,250980.0,452,10
2020-10-28,PB,Natuba,250990.0,96,2
2020-10-28,PB,Nazarezinho,251000.0,108,2
2020-10-28,PB,Nova Floresta,251010.0,110,1
2020-10-28,PB,Nova Olinda,251020.0,41,0
2020-10-28,PB,Nova Palmeira,251030.0,89,0
2020-10-28,PB,Olho d'Água,251040.0,54,2
2020-10-28,PB,Olivedos,251050.0,138,1
2020-10-28,PB,Ouro Velho,251060.0,20,0
2020-10-28,PB,Parari,251065.0,15,0
2020-10-28,PB,Passagem,251070.0,31,0
2020-10-28,PB,Patos,251080.0,4778,90
2020-10-28,PB,Paulista,251090.0,372,2
2020-10-28,PB,Pedra Branca,251100.0,112,1
2020-10-28,PB,Pedra Lavrada,251110.0,43,0
2020-10-28,PB,Pedras de Fogo,251120.0,1366,34
2020-10-28,PB,Piancó,251130.0,272,10
2020-10-28,PB,Picuí,251140.0,427,3
2020-10-28,PB,Pilar,251150.0,563,15
2020-10-28,PB,Pilões,251160.0,144,2
